0.6517636	52.0010034	400
0.6661504	52.0011908	400
0.6822948	52.0014223	400
0.6939172	52.001293	400
0.7107024	52.0008249	400
0.7255421	52.0003931	400
-0.7189021	53.6469261	400
-0.7106375	53.6543645	400
-0.7028321	53.661983	400
-0.6972713	53.6687841	400
-0.6781402	53.6693282	400
-0.6635496	53.6702651	400
-0.6485509	53.6715647	400
-0.6347765	53.6727131	400
-0.6214613	53.67229	400
-0.6042689	53.6717158	400
-0.589066	53.6712323	400
-0.5757508	53.6704162	400
-0.5608541	53.6687539	400
-0.5472838	53.6672729	400
-0.531979	53.66555	400
-0.5151436	53.6637061	400
-0.5017774	53.6621946	400
-0.4867276	53.6607436	400
-0.4695862	53.6596855	400
-0.4544344	53.6595646	400
-0.4411702	53.6567228	400
-0.4272428	53.6537296	400
-0.4137235	53.6508269	400
-0.4013776	53.6481961	400
-0.3876033	53.6452023	400
-0.3711761	53.6417244	400
-0.3572997	53.6387301	400
-0.3420458	53.634677	400
-0.3273532	53.6314704	400
-0.2654196	53.6522782	400
-0.26996	53.6452326	400
-0.2844996	53.6450209	400
-0.2925092	53.6359776	400
-0.2943457	53.6272955	400
-0.1575188	53.5647608	400
-0.1674623	53.5649822	400
-0.1826262	53.5653144	400
-0.1964228	53.5656097	400
-0.2050612	53.572548	400
-0.2143833	53.5800756	400
-0.2218409	53.5860893	400
-0.232903	53.5904792	400
-0.2221387	53.592322	400
-0.2046678	53.5948342	400
-0.1900487	53.5969364	400
-0.1740187	53.5988069	400
-0.1581988	53.6021736	400
-2.0356157	53.6598389	400
-2.0415152	53.6655153	400
-2.0467651	53.6706459	400
-2.057644	53.671688	400
-2.0689026	53.6727441	400
-2.0797087	53.6737596	400
-2.0940938	53.6780291	400
-2.1038594	53.6810979	400
-2.1142218	53.6843645	400
-2.122698	53.6871218	400
-2.1273914	53.6940431	400
-2.1311204	53.6997461	400
-2.1350423	53.7056992	400
-2.1444254	53.7105931	400
-2.1534705	53.7131989	400
-2.1617167	53.7156687	400
-2.1723261	53.7187782	400
-2.1803963	53.7226163	400
-2.1888436	53.7266474	400
-2.1998301	53.7286851	400
-2.208931	53.7294585	400
-2.2199917	53.7304749	400
-2.2296161	53.7313117	400
-2.2396709	53.7362773	400
-2.2468353	53.7427153	400
-2.2531557	53.7484635	400
-2.2601495	53.7551521	400
-2.265536	53.7616539	400
-2.271225	53.7684697	400
-2.2840104	53.7733461	400
-2.298001	53.7795604	400
-2.309501	53.7859554	400
-2.3170318	53.7902514	400
-0.8232794	53.9013804	400
-0.8376624	53.9006117	400
-0.8519008	53.9032946	400
-0.8662988	53.9074836	400
-0.8703161	53.9161781	400
-0.8709326	53.9258211	400
-0.873634	53.9350373	400
-0.8848029	53.9426492	400
-0.8983999	53.9461221	400
-0.9129503	53.9485004	400
-0.9268354	53.9481817	400
-0.9421732	53.9478585	400
-0.9571488	53.947478	400
